  0.4665985      0.4907051      1.6259432E-02
  0.1030324      0.3492350      1.3766766E-02
  9.9305093E-02  0.9044853      2.8693676E-03
  0.9284293      0.6861175      4.0926933E-03
  0.8106714      0.2701181     -3.7133694E-03
  0.5475357      0.7455968     -5.6073666E-03
  0.5432483      0.6190823     -8.9955330E-03
  1.3742089E-02  0.1563199     -1.3022661E-02
  0.3831409      0.1615678     -1.4633656E-02
  0.8677437      0.1943945     -1.4703512E-02
  0.2475093      0.2239753     -1.4043570E-02
  0.8250405      0.7208893     -1.3407230E-02
  0.5720683      0.1864165     -1.4898539E-02
  0.4634368      0.1193341     -1.5648603E-02
  0.9985872      0.4202141     -1.4339447E-02
  0.9105421      0.2332194     -1.3740540E-02
  6.2390149E-02  0.2254015     -1.5784264E-02
  0.5312702      0.3034967     -1.8407345E-02
  0.8798559      0.7682234     -1.9042253E-02
  0.6153398      0.9060786     -2.2157192E-02
  0.8359179      1.8635154E-02 -2.3330450E-02
  6.4774156E-02  0.8893384     -2.5074005E-02
  0.2715645      0.6878031     -2.5571346E-02
  8.1401348E-02  0.3116105     -2.4877787E-02
  0.1713383      0.1656047     -2.3044825E-02
  0.8543540      0.3786901     -2.4121523E-02
  0.8508369      0.4581280     -2.4041176E-02
  0.2475695      0.3813336     -2.1184921E-02
  0.6442127      0.1251724     -1.9503117E-02
  0.4872900      0.6327580     -1.8407345E-02
  0.5916723      0.2177480     -1.7340660E-02
  0.8495621      0.4061415     -1.4723063E-02
  0.1269776      0.2155758     -1.4770985E-02
  0.3477373      0.8721231     -1.4817476E-02
  0.7649447      0.9645877     -1.2837648E-02
  0.4199718      3.6302805E-02 -1.5407324E-02
  0.7889445      0.6144269     -1.4456749E-02
  0.6167264      0.6767415     -1.4992714E-02
  0.9384030      0.5559471     -1.6961575E-02
  0.2882665      0.2814609     -1.6978741E-02
  9.6300185E-02  0.3587132     -1.5583754E-02
  0.2721624      0.9859441     -1.0965347E-02
  0.9766712      0.7085009     -9.6716881E-03
  0.5807889      0.5106346     -8.4073544E-03
  0.8121059      0.3447970     -6.2723160E-03
  8.8825643E-02  9.8437130E-02 -4.1849613E-03
  4.1248560E-02  0.9982989     -8.2492828E-04
  0.2207568      0.4522173     -1.4507771E-03
  0.9962983      0.3284155     -3.4284592E-04
  0.6383713      0.6723016     -1.8115044E-03
  0.5905089      0.8607660     -2.4073124E-03
  0.9282629      0.1939775     -3.4072399E-03
  5.6888461E-03  0.9246810     -3.9741993E-03
  0.2893298      0.7249935     -4.1215420E-03
  0.3797013      0.5907019     -4.2657852E-03
  0.2202751      0.1830589     -3.6072731E-03
  0.4939641      0.6080809     -3.7539005E-03
  0.2071064      0.6333440     -5.0740242E-03
  0.4609498      0.3422813     -7.5335503E-03
  0.4106361      0.2259800     -6.4842701E-03
  0.4116856      0.7124774     -3.9310455E-03
  0.3539813      0.1335590     -2.9356480E-03
  0.1832533      0.1290543     -1.5847683E-03
  0.6100637      0.4886343      4.8160553E-04
  6.2897801E-03  0.4311080     -2.2604465E-03
  0.4891097      0.3212197     -3.4980774E-03
  0.1924861      0.8239455     -5.0740242E-03
  0.7261506      0.4962904     -2.6929379E-03
  0.8220882      0.8165848     -3.5400391E-03
  0.1685221      0.6512821     -3.3195019E-03
  0.4313970      0.1592548     -3.7984848E-03
  0.4633646      0.1335918     -4.6141148E-03
  0.7002676      0.7808952     -4.7321320E-03
  0.7451235      0.9380772     -5.1870346E-03
  0.1396100      0.7266569     -6.6425800E-03
  0.3230486      0.6445571     -7.0738792E-03
  0.7788891      9.5401525E-02 -8.1593990E-03
  0.3686944      0.3553112     -7.9154968E-03
  0.8536243      0.9772017     -8.0008507E-03
  0.6034202      0.6325799     -8.4073544E-03
  0.4928896      0.3908410     -9.4473362E-03
  0.9858900      0.4360650     -8.2485676E-03
  0.4068137      0.2213140     -6.7536831E-03
  0.3995723      6.0428739E-02 -3.4072399E-03
  0.5740803      0.1573260     -4.4536591E-03
  0.3402405      7.2794676E-02 -5.1765442E-03
  0.9294275      0.6287935     -3.7508011E-03
  0.6034726      0.2502471     -4.4679642E-03
  5.1147997E-02  0.7443437     -4.8735142E-03
  0.9721513      0.5173314     -7.0638657E-03
  0.8485895      0.2288150     -7.4443817E-03
  0.9039639      0.8835536     -7.5249672E-03
  0.2496541      0.3607566     -5.8524609E-03
  0.2189025      0.3808811     -3.9145947E-03
  0.8882987      0.9099285     -3.7310123E-03
  0.7867640      1.2418032E-03 -5.5501461E-03
  0.7920351      7.4801862E-02 -7.3435307E-03
  0.2146496      0.6340249     -7.9846382E-03
  6.9429398E-02  0.4200587     -6.9386959E-03
  0.5344656      3.5802126E-03 -8.4073544E-03
  0.5976025      0.8140919     -7.3728561E-03
  0.8904227      0.6067188     -6.6263676E-03
  0.7097303      0.3665053     -5.3460598E-03
  0.2265365      0.6502123     -4.8937798E-03
  0.8825430      0.3656139     -5.2528381E-03
  0.9741271      0.9882938     -4.8072338E-03
  0.4238256      0.2159433     -4.6324730E-03
  0.7393195      6.0156882E-02 -3.9336681E-03
  0.1599180      0.3757302     -2.9823780E-03
  0.9905432      0.8274562     -7.4481964E-04
  0.1232144      0.2944223     -1.1169910E-03
  0.7460324      0.7118073      5.6719780E-04
  0.2396640      0.3501782     -6.3419342E-05
  0.2613261      0.5322868     -1.6984940E-03
  1.6270459E-02  0.7873673     -2.5582314E-03
  0.7167679      0.4429322     -1.9073486E-03
  0.2285925      0.6540701     -3.0035973E-03
  0.9050061      0.8702418     -3.5924911E-03
  0.6082430      0.7395779     -9.8395348E-04
  0.9184938      0.4506751     -6.0248375E-04
  0.5303900      0.5118932      7.4434280E-04
  0.8369886      0.9681522      1.4686584E-04
  0.7012560      5.5229068E-02 -1.4011860E-03
  0.4150529      0.2915545     -1.2643337E-03
  0.8456182      7.5098276E-03 -6.5588951E-04
  0.7695538      0.3122241     -1.4660358E-03
  0.3943085      0.4978706     -1.6164780E-04
  6.7162991E-02  0.8814641     -2.6774406E-04
  0.1717135      8.4157348E-02 -1.0662079E-03
  0.2118569      0.7480385     -9.3603134E-04
  8.3274543E-02  0.6904272     -3.4999847E-04
  0.5324168      0.4956723      9.1099739E-04
  0.8029875      0.5444480      5.7578087E-04
  0.4699283      0.4805514      1.9788742E-05
  0.4609030      0.1151987     -7.5364113E-04
  0.2652820      0.7688227      3.7193298E-05
  0.3306266      5.0369143E-02  1.4822483E-03
  0.6466732      7.4093938E-02  2.0322800E-03
  0.5168181      0.1138600      3.9052963E-04
  0.5171016      0.6949339      2.8848648E-04
  0.6426924      0.1232830     -2.4509430E-04
  0.6418719      0.4523722      8.7261200E-05
  0.5375188      0.8874608      8.4400177E-04
  0.3360932      0.6273994      5.2881241E-04
  0.9241214      0.1439270      1.2753010E-03
  0.1521797      0.8984672      2.4347305E-03
  0.1063790      0.4964260      3.5822392E-03
  0.5673497      0.2789879      4.0926933E-03
  0.6567252      0.3524133      3.9761066E-03
  0.6711267      5.4834962E-02  3.4484863E-03
  0.1036479      0.8605553      3.3364296E-03
  0.8528388      0.7218428      3.6334991E-03
  0.6191902      0.8482292      4.3339729E-03
  0.4891185      0.9233066      4.0168762E-03
  0.7064494      0.7590235      4.5073032E-03
  0.6314031      0.3874826      5.1927567E-03
  0.8870780      0.5902372      5.8712959E-03
  0.6934350      0.8650881      5.7511330E-03
  0.3887826      0.8303805      6.4203739E-03
  0.1387607      6.6801071E-02  7.0829391E-03
  0.8328251      0.3966745      7.5440407E-03
  0.1682317      0.6007606      6.8354607E-03
  0.9215215      0.5725511      6.5202713E-03
  0.4075042      0.9100666      6.9773197E-03
  0.1257430      0.9451533      6.6645145E-03
  0.5945389      0.2102801      5.7833195E-03
  0.3724151      0.3428350      6.8058968E-03
  0.2671013      0.4269227      7.2531700E-03
  0.7320183      0.7726610      7.1325302E-03
  0.4502618      0.1329775      6.8264008E-03
  0.1060874      0.3579071      5.4066181E-03
  0.3438950      0.4863881      4.9259663E-03
  0.9147124      0.2755600      4.0812492E-03
  1.0180652E-02  0.1675592      4.1615963E-03
  0.7840376      0.6938172      4.6064854E-03
  6.1102867E-02  0.3168563      4.5018196E-03
  0.2337620      0.7095874      5.6650639E-03
  0.3459507      0.4721060      5.1963329E-03
  0.3646395      0.2859901      6.7048073E-03
  0.6388178      0.5060958      7.6642036E-03
  0.5459785      0.1898556      7.3704720E-03
  0.3261023      0.5640741      7.0793629E-03
  0.1031422      0.9292255      6.0861111E-03
  9.4007432E-02  1.2502074E-03  4.9259663E-03
  5.0483942E-03  0.6908519      5.1734447E-03
  0.6160408      0.3202944      5.0709248E-03
  0.5516697      0.2776983      5.1424503E-03
  0.2405146      0.1088380      4.1790009E-03
  6.1533332E-02  4.6438694E-02  4.5969486E-03
  0.6780462      0.9769731      3.4730434E-03
  0.5592211      0.8449583      3.2098293E-03
  0.6890572      0.4947528      2.4402142E-03
  0.4628697      0.9498532      2.5210381E-03
  0.7712740      0.1296912      2.7692318E-03
  0.2716704      3.9303303E-03  3.0152798E-03
  0.8472279      0.1842632      2.5928020E-03
  0.2533691      0.9537077      2.0077229E-03
  0.9517545      0.7334047      2.0885468E-03
  0.1317666      0.9869142      2.1688938E-03
  0.9194944      0.5620126      1.4288425E-03
  0.7742181      0.4699895      8.5806847E-04
  7.2392821E-02  0.1024446     -3.3378601E-05
  0.8791336      0.8855846      5.4001808E-04
  0.9071996      0.3720196      6.2489510E-04
  0.6634781      0.7700610     -7.3647499E-04
  0.7829694      0.9105172     -9.6726418E-04
  0.5502707      0.6509914     -7.1811676E-04
  0.6085612      0.7176780     -1.5819073E-03
  0.8560857      0.9846594     -1.8064976E-03
  0.5301393      0.1907034     -9.2697144E-04
  0.4785517      9.3559504E-02 -5.2499771E-04
  0.6186721      6.1756015E-02 -4.3845177E-04
  0.5838524      0.1038971     -1.9717216E-04
  0.5574329      0.3354592      4.2438507E-05
  0.2942258      0.8830886     -2.8848648E-05
  0.3294998      0.2263974      2.0813942E-04
  0.3754647      0.9772612     -1.6450882E-05
  0.9052556      9.6615791E-02 -8.6545944E-05
  0.9244168      0.5487534     -1.5640259E-04
  0.9298874      0.3931206     -8.3160400E-04
  5.6484282E-02  0.3136143     -1.3506413E-03
  0.4108874      0.5853791     -8.1324577E-04
  0.5931239      0.4791040     -5.7959557E-04
  0.4055524      0.1028193     -4.9686432E-04
  0.7493474      0.6811935     -7.1215630E-04
  0.7084838      0.2723303      4.0745735E-04
  0.8212211      0.9220650      9.2864037E-04
  0.5390878      0.2557620      1.2986660E-03
  0.8733658      0.5076112      2.1054745E-03
  0.2290751      0.9874253      2.6147366E-03
  0.4264573      0.9849362      3.2653809E-03
  0.9099612      0.1115921      3.1869411E-03
  0.1447260      7.9854667E-02  2.6757717E-03
  0.2005664      0.9199952      1.5926361E-03
  0.5234567      0.6343924      1.5211105E-03
  0.8945155      0.2893284      1.0213852E-03
  0.5764893      0.5442862      5.2523613E-04
  0.6477380      0.6187462     -6.7687035E-04
  0.5237182      0.6964836     -3.1542778E-04
  0.6659683      0.7673643     -2.3818016E-04
  0.4785925      0.9066431     -2.1219254E-05
  0.3922453      0.9917592     -2.2554398E-04
  0.1356159      0.8566343      2.6869774E-04
  0.1944126      0.8834684      4.8160553E-04
  0.4578469      3.2037675E-02  2.7775764E-04
  5.2618444E-02  0.3064904      6.2727928E-04
  0.3643988      0.6596445      6.9928169E-04
  0.2468160      0.3347843      6.3395500E-04
  0.4179392      0.6449572      5.6886673E-04
  4.4262826E-02  0.1897706      9.1242790E-04
  0.5121908      0.5096890      5.7578087E-04
  0.3870213      0.1778305      1.0633469E-04
  0.5594308      0.3292640      1.7857552E-04
  0.5794586      0.6278061     -1.3601780E-03
  0.1779911      0.6703175     -2.1338463E-04
  0.9757464      0.8285006     -4.0721893E-04
  0.3797583      0.5281955     -1.1315346E-03
  0.6673611      0.9661779     -1.7185211E-03
  0.2576737      0.2644550     -1.2454987E-03
  0.1705839      6.2063038E-02 -2.2230148E-03
  0.6732332      0.5443639     -3.3252239E-03
  0.1140006      0.9098420     -3.8974285E-03
  0.9439875      0.2744011     -4.2052269E-03
  0.9260017      1.3161421E-02 -4.1215420E-03
  0.5310420      0.5397564     -4.8151016E-03
  0.5222824      0.5231293     -5.3749084E-03
  0.7265566      0.5418307     -6.3171387E-03
  0.9933425      0.1758144     -5.9714317E-03
  0.3412462      0.5357355     -6.1388016E-03
  0.2919867      0.2297462     -6.1779022E-03
  0.3918801      0.7677935     -5.8357716E-03
  0.9208241      0.4034154     -4.9896240E-03
  0.7887824      0.4130384     -5.0318241E-03
  0.6197688      0.8127736     -5.5770874E-03
  2.3331881E-02  0.5127145     -5.8679581E-03
  5.3539336E-02  0.9087331     -6.2823296E-03
  0.8554621      0.9117774     -6.8185329E-03
  0.4991590      0.4146675     -7.3513985E-03
  1.1610985E-03  0.1963934     -7.6332092E-03
  0.5334558      0.2639110     -8.0368519E-03
  0.8199717      0.6314397     -8.1918240E-03
  0.7205626      0.5372590     -8.2232952E-03
  2.4916530E-03  9.8004878E-02 -6.7863464E-03
  0.2994165      0.4004676     -5.9683323E-03
  0.2578730      3.0887902E-02 -5.8844090E-03
  0.8712597      4.1754127E-02 -5.8012009E-03
  1.3226271E-03  0.3560989     -5.5975914E-03
  8.7139070E-02  0.6092966     -5.5155754E-03
  4.1602254E-02  0.4283591     -5.5544376E-03
  0.3354058      0.1487340     -4.8742294E-03
  0.2685281      0.9686003     -4.7953129E-03
  0.4292163      0.5406663     -5.9072971E-03
  0.3404711      1.4656186E-03 -6.4191818E-03
  0.2940311      0.4381546     -6.0994625E-03
  0.3718570      0.7928088     -5.8999062E-03
  0.6551159      0.2042205     -5.7013035E-03
  0.6206661      0.7871948     -5.7387352E-03
  0.7250409      0.8493469     -6.3605309E-03
  0.1759334      0.5453992     -7.2119236E-03
  0.8911808      0.9689776     -6.5467358E-03
  0.6452487      0.6819089     -6.6971779E-03
  0.4032153      0.6810172     -6.3841343E-03
  0.8422563      0.8024214     -5.6118965E-03
  6.0628653E-02  0.5633313     -5.4187775E-03
  0.4741554      0.4413453     -5.4559708E-03
  0.9002098      0.5912464     -5.8357716E-03
  0.8291997      0.9993001     -4.7321320E-03
  0.8835523      7.5050056E-02 -4.4300556E-03
  0.4641978      0.6806162     -4.3563843E-03
  0.5845545      0.5974906     -4.0569305E-03
  0.8920128      0.4308351     -3.4213066E-03
  0.8769194      0.9512774     -3.3509731E-03
  0.2690624      0.8742089     -2.6090145E-03
  0.6216548      7.6580822E-02 -1.9826889E-03
  8.2819343E-02  0.2512012     -1.9171238E-03
  0.3545729      0.9985320     -1.9629002E-03
  0.8393108      0.3559859     -3.0055046E-03
  0.9737909      0.7647231     -3.0481815E-03
  0.7506185      0.4739482     -3.8619041E-03
  0.4272305      0.3827073     -4.7807693E-03
  0.4223793      0.3191843     -5.2566528E-03
  0.4001181      0.7574986     -5.2924156E-03
  0.5412844      0.9720011     -6.0911179E-03
  2.4848580E-03  0.6290719     -5.9072971E-03
  0.5625796      0.8164165     -6.7000389E-03
  0.4566666      0.5098632     -7.1640015E-03
  0.3975658      0.4776595     -7.1942806E-03
  0.7848039      0.6222693     -6.9019794E-03
  0.1010983      0.7596698     -7.3616505E-03
  0.4963418      0.8361480     -7.7121258E-03
  0.5590870      0.5825982     -8.1672668E-03
  0.2755303      0.6063181     -7.6625347E-03
  0.1759967      0.9203064     -7.2667599E-03
  0.6689240      0.9100592     -7.1902275E-03
  0.5623469      0.7378671     -7.2200298E-03
  0.7728819      0.1846119     -7.1442127E-03
  0.2222115      0.9290638     -6.8585873E-03
  0.9210683      0.2646778     -8.0406666E-03
  0.2407194      0.2538910     -7.6501369E-03
  0.3719515      0.3199192     -6.7405701E-03
  0.9715542      0.2760541     -5.5241585E-03
  0.9963050      0.7924597     -6.1793327E-03
  0.7244538      0.3004696     -6.2108040E-03
  0.9647068      0.3343836     -6.1392784E-03
  0.4527112      0.3107647     -6.0679913E-03
  0.4350395      0.7452362     -5.8944225E-03
  0.4406739      0.9067778     -5.6195259E-03
  0.2399905      0.9095236     -5.6521893E-03
  0.9912441      0.2420580     -5.2773952E-03
  0.5745520      0.7342131     -5.5139065E-03
  0.1133788      0.9613654     -5.2425861E-03
  0.6835206      8.6232781E-02 -5.3770542E-03
  0.2095895      0.1381711     -5.6111813E-03
  0.5489978      0.7299716     -4.9400330E-03
  0.7634425      0.2121572     -4.7731400E-03
  0.5778897      0.2647797     -5.3071976E-03
  2.7058780E-02  0.9267165     -5.0406456E-03
  0.2894071      6.2467813E-02 -4.5764446E-03
  0.7086141      0.2664530     -4.5115948E-03
  2.5655627E-03  0.2048078     -4.8429966E-03
  0.6598386      0.3946814     -4.4813156E-03
  0.5236853      0.4210326     -4.6141148E-03
  0.5635175      0.5909275     -4.9428940E-03
  0.8338911      2.5335848E-02 -4.6818256E-03
  0.6209904      0.1884281     -4.4219494E-03
  0.7766126      0.8543722     -5.2366257E-03
  0.2396518      0.5116307     -5.1712990E-03
  0.7450839      0.2047573     -5.3005219E-03
  0.7204508      0.8136939     -5.6228638E-03
  0.3698442      0.7705676     -5.6536198E-03
  0.9453910      0.2139873     -5.8772564E-03
  0.2062370      0.5808406     -5.8112144E-03
  6.5031111E-02  0.6355912     -5.8412552E-03
  0.4219105      0.9370748     -5.9671402E-03
  0.1859842      0.7427971     -5.5193901E-03
  0.4843178      0.3507295     -4.8835278E-03
  5.8418036E-02  0.8786072     -4.4405460E-03
  0.8482167      0.4807250     -4.3787956E-03
  0.7635553      2.2348166E-03 -4.5065880E-03
  0.6431694      7.0942461E-02 -4.8222542E-03
  0.4011731      0.6266042     -4.4777393E-03
  0.3610431      0.8877241     -4.3227673E-03
  0.7771034      0.7558504     -4.2619705E-03
  0.5435095      0.6573730     -4.2951107E-03
  9.0732753E-02  0.8228196     -3.8619041E-03
  0.4695449      3.6532283E-03 -3.3373833E-03
  0.6225025      0.6265687     -2.9084682E-03
  0.8429307      0.3852897     -3.4072399E-03
  0.4214085      0.2698656     -3.5343170E-03
  0.4797526      3.3468425E-02 -3.9372444E-03
  0.9925016      9.6689343E-02 -3.6027431E-03
  0.9959010      0.8893361     -3.7283897E-03
  0.9843870      0.6297296     -2.9382706E-03
  0.4945712      0.5415007     -2.6996136E-03
  0.8767248      0.5078872     -2.4619102E-03
  0.2537631      0.1635308     -3.1344891E-03
  0.6677297      0.4237739     -2.9878616E-03
  0.4137812      0.4514562     -3.1130314E-03
  0.5616711      6.1212182E-02 -3.6895275E-03
  0.6647347      0.5612674     -3.5424232E-03
  0.6563731      3.2735705E-02 -2.9466152E-03
  0.9340376      4.6415925E-02 -2.4430752E-03
  0.6307144      0.8170890     -2.2997856E-03
  7.3908627E-02  0.7953143     -1.9786358E-03
  0.4321287      0.6967274     -2.3715496E-03
  0.5488709      0.9688359     -2.4073124E-03
  0.9641039      0.6953174     -2.3541451E-03
  0.1232526      0.9378152     -1.9471645E-03
  0.7736830      0.5152362     -1.5418530E-03
  0.5486864      0.2205473     -1.5790462E-03
  0.7389635      0.4750722     -1.9676685E-03
  0.2516095      0.4202886     -1.8281937E-03
  0.7565977      0.4471245     -9.0169907E-04
  2.0764172E-02  0.1627561     -9.4008446E-04
  0.4292923      0.7949033     -1.2395382E-03
  0.6946971      3.3627987E-02 -1.1029243E-03
  0.7533091      0.3106297     -1.1403561E-03
  0.8492596      0.5160433     -1.0046959E-03
  0.8059644      0.1527355     -1.3015270E-03
  0.4851080      0.9281020     -1.2521744E-03
  0.4331289      0.7833639     -1.3749599E-03
  0.7152030      0.3603650     -1.2397766E-03
  0.9367285      0.9058686     -1.0197163E-03
  0.4523101      0.6133541     -1.3988018E-03
  0.7622436      0.4023145     -1.4350414E-03
  9.6499622E-02  0.1350523     -1.3859272E-03
  0.1862090      0.2709773     -1.0824203E-03
  0.2226463      0.9584031     -1.7971992E-03
  3.7145615E-03  0.5638438     -1.8322468E-03
  0.2679297      0.6388112     -1.9514561E-03
  0.2159047      0.3241115     -2.1545887E-03
  0.2193341      0.1916422     -1.8527508E-03
  0.7174785      0.5236891     -1.8873215E-03
  0.3011485      2.9722750E-02 -1.4197826E-03
  0.9841897      6.9600344E-04 -1.4553070E-03
  0.6624665      0.9008402     -1.2404919E-03
  0.7603468      0.3969627     -1.6920567E-03
  6.4686358E-02  0.8252431     -1.7268658E-03
  0.7463130      9.5530570E-02 -1.3473034E-03
  0.5690112      3.3140600E-02 -8.0394745E-04
  0.2860061      0.1581519     -5.1045418E-04
  0.2239485      0.9022031     -3.0016899E-04
  5.4398656E-02  0.2627900     -1.1587143E-03
  0.7528108      0.8950619     -1.5220642E-03
  0.7450179      0.6411190     -1.3928413E-03
  0.2412152      0.4968091     -1.1012554E-03
  0.7574456      1.6024113E-02 -9.7346306E-04
  0.8245834      0.1524977     -1.4967918E-03
  0.8848186      0.5391014     -1.2063980E-03
  0.3756418      0.2046419     -1.7271042E-03
  1.3280511E-03  0.7281578     -2.0031929E-03
  0.1919215      0.8307166     -1.7943382E-03
  0.7497199      0.4047112     -1.9083023E-03
  0.6832585      0.9806576     -1.9414425E-03
  0.2287948      0.6314907     -1.9743443E-03
  5.9293032E-02  0.3143619     -2.4073124E-03
  0.6809082      0.6499360     -1.7206669E-03
  1.6970515E-02  0.1391873     -1.4350414E-03
  0.1794700      0.8176978     -1.0712147E-03
  0.4280407      0.3474525     -1.0263920E-03
  0.3164451      0.5461378     -4.2700768E-04
  2.6558280E-02  0.3539371     -2.2554398E-04
  0.8898527      0.2378287     -3.4022331E-04
  9.6382320E-02  3.3381820E-02  9.6559525E-05
  0.5912670      0.2240541      6.0319901E-05
  0.1586769      0.6579881      4.1627884E-04
  0.6933168      0.7023084      3.7932396E-04
  0.6594107      0.8349184     -2.8228760E-04
  0.7371856      0.6737971     -3.9553642E-04
  0.6568568      0.4437962     -5.0830841E-04
  0.2201115      0.8809366     -6.2084198E-04
  0.5090934      0.5742058     -8.1038475E-04
  0.2828873      0.7448542     -1.4634132E-03
  0.5615032      0.4631925     -1.8820763E-03
  0.3973606      0.3028881     -1.9910336E-03
  0.8342734      0.4327625     -2.1765232E-03
  5.3933680E-02  0.1460876     -2.5148392E-03
  0.7098963      0.8273830     -2.3152828E-03
  0.4490633      0.3567128     -1.8107891E-03
  0.6206685      0.9514822     -1.3079643E-03
  0.1727612      0.4457347     -1.2643337E-03
  0.7361914      6.9489479E-03 -1.1448860E-03
  0.8960936      0.2903354     -1.3294220E-03
  0.6508713      3.0633330E-02 -9.8299980E-04
  5.8681428E-02  7.1407735E-02 -7.1358681E-04
  7.1418881E-02  0.8318462     -1.1997223E-03
  0.5562004      0.2110557     -1.3074875E-03
  0.5043496      0.9298595     -1.3396740E-03
  0.4278809      0.3100941     -1.0714531E-03
  0.9434839      0.4914059     -5.7959557E-04
  0.5440079      8.5548580E-02 -6.8759918E-04
  0.5574464      0.2681792     -7.9536438E-04
  0.2934211      0.3081560     -8.2802773E-04
  0.3771668      0.5343341     -8.6069107E-04
  0.2710150      0.7398638     -9.6750259E-04
  0.9833792      2.3986161E-02 -7.0357323E-04
  0.9652387      7.1330726E-02 -1.3277531E-03
  0.1941228      0.8687119     -9.1648102E-04
  0.4455958      0.8594262     -7.2765350E-04
  0.7522410      0.5350488     -8.3374977E-04
  5.0144970E-02  0.4647307     -1.0862350E-03
  1.2882173E-02  0.7619953     -8.2492828E-04
  7.2999299E-02  0.9890355     -6.3753128E-04
  0.6309994      0.4985107     -1.0349751E-03
  0.4518266      0.2128431     -1.0666847E-03
  0.2488503      0.8410153     -1.0254383E-03
  0.4553494      0.5328666     -9.1171265E-04
  0.1834972      0.9708903     -7.9846382E-04
  0.3708451      0.8995303     -1.1198521E-03
  0.1143073      9.1978014E-02 -1.3675690E-03
  0.1916453      0.7544693     -8.9383125E-04
  0.7704523      0.3680814     -7.0953369E-04
  0.3046369      0.9680296     -6.6947937E-04
  0.6184085      0.8604645     -4.1437149E-04
  0.1777610      0.7767683      5.4359436E-05
  0.5494573      0.4653524     -1.9288063E-04
  4.7513604E-02  0.7209533      6.3014030E-04
  0.5671843      0.8514308      1.6927719E-04
  0.6064454      0.5820636      1.3637543E-04
  0.4749800      0.3973467      1.0347366E-04
  0.6906618      0.3202888      7.0571899E-05
  0.5635397      0.1292080     -3.2663345E-05
  0.9673226      1.2029767E-02  5.4836273E-06
  0.2983633      0.6580832     -9.7513199E-05
  0.6221429      0.7873982     -3.4046173E-04
  7.2553158E-03  0.1175021     -8.6331367E-04
  4.6891749E-02  0.7677168     -6.8402290E-04
  0.5678249      0.1009552     -9.9468231E-04
  0.5268934      3.0189753E-03 -8.1562996E-04
  9.4986141E-02  0.5993942     -1.1250973E-03
  0.9285266      0.4095494     -4.5943260E-04
  0.6284576      0.9387314     -2.8228760E-04
  0.3867249      0.7072634     -1.0561943E-04
  0.8202626      0.7173404     -2.0647049E-04
  0.9924765      0.3573273      1.7642975E-04
  0.6222291      0.7435553     -2.6941299E-04
  0.4803240      0.4996186     -1.6283989E-04
  0.9734899      0.9731716      1.1920929E-05
  0.9158651      0.8902255     -1.9550323E-05
  0.4879822      0.4469454     -4.6205521E-04
  0.3832521      0.8389471     -4.9281120E-04
  0.1419483      0.2280940     -3.8671494E-04
  0.6726917      0.1467937     -2.8109550E-04
  0.9614348      0.3397954      2.8133392E-05
  0.9679457      4.3486178E-02  2.6845932E-04
  0.7097931      0.7026886      3.7240982E-04
  0.5338303      0.1249567      3.4070015E-04
  0.5751795      7.2373629E-02  1.0633469E-04
  0.4037164      0.2908481     -1.2731552E-04
  0.8580546      0.9769114      1.1134148E-04
  6.7029774E-02  0.6820143     -1.2159348E-04
  0.6586841      0.6543238     -2.1934509E-04
  0.1567507      0.6180201      2.1910667E-04
  0.5646381      0.9900935      5.8937073E-04
