     1  -0.04000  -0.04000
     2  -0.04000  -0.04000
     3  -0.03500  -0.03500
     4  -0.04000  -0.04000
     5  -0.03500  -0.03500
     6  -0.04000  -0.04000
     7  -0.04000  -0.04000
     8  -0.04000  -0.04000
     9  -0.04500  -0.04500
    10  -0.04500  -0.04500
    11  -0.05000  -0.05000
    12  -0.05000  -0.05000
    13  -0.04500  -0.04500
    14  -0.04500  -0.04500
    15  -0.04500  -0.04500
    16  -0.04000  -0.04000
    17  -0.04500  -0.04500
    18  -0.04500  -0.04500
    19  -0.04000  -0.04000
    20  -0.03500  -0.03500
    21  -0.03000  -0.03000
    22  -0.03000  -0.03000
    23  -0.02500  -0.02500
    24  -0.02000  -0.02000
    25  -0.01500  -0.01500
    26  -0.01000  -0.01000
    27  -0.01000  -0.01000
    28  -0.00500  -0.00500
    29   0.00000   0.00000
    30  -0.00500  -0.00500
    31  -0.01000  -0.01000
    32  -0.00500  -0.00500
    33  -0.00500  -0.00500
    34  -0.01000  -0.01000
    35  -0.01000  -0.01000
    36  -0.01500  -0.01500
    37  -0.02000  -0.02000
    38  -0.01500  -0.01500
    39  -0.02000  -0.02000
    40  -0.02500  -0.02500
    41  -0.02500  -0.02500
    42  -0.03000  -0.03000
    43  -0.03000  -0.03000
    44  -0.02500  -0.02500
    45  -0.02500  -0.02500
    46  -0.02500  -0.02500
    47  -0.02500  -0.02500
    48  -0.02000  -0.02000
    49  -0.02500  -0.02500
    50  -0.02000  -0.02000
    51  -0.02500  -0.02500
    52  -0.03000  -0.03000
    53  -0.02500  -0.02500
    54  -0.02000  -0.02000
    55  -0.02500  -0.02500
    56  -0.02500  -0.02500
    57  -0.03000  -0.03000
    58  -0.02500  -0.02500
    59  -0.02500  -0.02500
    60  -0.02000  -0.02000
    61  -0.02000  -0.02000
    62  -0.02000  -0.02000
    63  -0.02500  -0.02500
    64  -0.02500  -0.02500
    65  -0.02000  -0.02000
    66  -0.02000  -0.02000
    67  -0.02500  -0.02500
    68  -0.03000  -0.03000
    69  -0.02500  -0.02500
    70  -0.03000  -0.03000
    71  -0.02500  -0.02500
    72  -0.02000  -0.02000
    73  -0.02500  -0.02500
    74  -0.03000  -0.03000
    75  -0.03500  -0.03500
    76  -0.04000  -0.04000
    77  -0.04500  -0.04500
    78  -0.05000  -0.05000
    79  -0.05500  -0.05500
    80  -0.05000  -0.05000
    81  -0.05000  -0.05000
    82  -0.05000  -0.05000
    83  -0.05000  -0.05000
    84  -0.05500  -0.05500
    85  -0.05500  -0.05500
    86  -0.06000  -0.06000
    87  -0.05500  -0.05500
    88  -0.06000  -0.06000
    89  -0.06500  -0.06500
    90  -0.06500  -0.06500
    91  -0.06000  -0.06000
    92  -0.06500  -0.06500
    93  -0.06000  -0.06000
    94  -0.05500  -0.05500
    95  -0.05000  -0.05000
    96  -0.05500  -0.05500
    97  -0.06000  -0.06000
    98  -0.05500  -0.05500
    99  -0.06000  -0.06000
   100  -0.05500  -0.05500
   101  -0.05000  -0.05000
   102  -0.05000  -0.05000
   103  -0.04500  -0.04500
   104  -0.04500  -0.04500
   105  -0.04000  -0.04000
   106  -0.04500  -0.04500
   107  -0.05000  -0.05000
   108  -0.04500  -0.04500
   109  -0.05000  -0.05000
   110  -0.05000  -0.05000
   111  -0.04500  -0.04500
   112  -0.05000  -0.05000
   113  -0.04500  -0.04500
   114  -0.05000  -0.05000
   115  -0.05500  -0.05500
   116  -0.05000  -0.05000
   117  -0.04500  -0.04500
   118  -0.05000  -0.05000
   119  -0.05000  -0.05000
   120  -0.04500  -0.04500
   121  -0.05000  -0.05000
   122  -0.05500  -0.05500
   123  -0.05500  -0.05500
   124  -0.05000  -0.05000
   125  -0.05000  -0.05000
   126  -0.05500  -0.05500
   127  -0.05500  -0.05500
   128  -0.06000  -0.06000
   129  -0.06500  -0.06500
   130  -0.06000  -0.06000
   131  -0.06000  -0.06000
   132  -0.05500  -0.05500
   133  -0.05000  -0.05000
   134  -0.04500  -0.04500
   135  -0.05000  -0.05000
   136  -0.05500  -0.05500
   137  -0.06000  -0.06000
   138  -0.06000  -0.06000
   139  -0.06500  -0.06500
